width,height,area,y_center,y_bottom,object_class,distance
131.15228271484375,74.6383056640625,9788.984165810049,290.6724853515625,327.9916381835937,tennis racket,0.6
131.15228271484375,74.6383056640625,9788.984165810049,290.6724853515625,327.9916381835937,tennis racket,0.6
131.15228271484375,74.6383056640625,9788.984165810049,290.6724853515625,327.9916381835937,tennis racket,0.6
126.7305908203125,74.7421875,9472.121581077576,319.9864501953125,357.3575439453125,tennis racket,0.6
126.7305908203125,74.7421875,9472.121581077576,319.9864501953125,357.3575439453125,tennis racket,0.6
126.7305908203125,74.7421875,9472.121581077576,319.9864501953125,357.3575439453125,tennis racket,0.6
130.5692138671875,73.21935272216797,9560.193324797789,155.9354248046875,192.54510116577148,tennis racket,0.6
130.5692138671875,73.21935272216797,9560.193324797789,155.9354248046875,192.54510116577148,tennis racket,0.6
130.5692138671875,73.21935272216797,9560.193324797789,155.9354248046875,192.54510116577148,tennis racket,0.6
106.60403442382812,61.91134643554688,6599.999306640588,191.5815277099609,222.5372009277344,tennis racket,0.73
95.3465576171875,53.271240234375,5079.229376345873,328.0677795410156,354.7033996582031,tennis racket,0.8
89.69744873046875,50.46435546875,4526.523937374353,319.68218994140625,344.91436767578125,tennis racket,0.9
85.3936767578125,47.28308868408203,4037.676791199483,146.41131591796875,170.05286026000977,tennis racket,0.93
82.778076171875,48.31201171875,3999.175386071205,334.73590087890625,358.89190673828125,tennis racket,0.95
75.90087890625,46.43414306640625,3524.392269998789,170.51724243164062,193.73431396484372,tennis racket,0.96
77.23785400390625,39.73193359375,3068.8092862069607,395.2195434570313,415.0855102539063,tennis racket,1.01
73.674072265625,44.348876953125,3267.3623655438423,377.2820434570313,399.45648193359375,tennis racket,1.02
80.220703125,44.06121826171875,3534.6219094991684,186.24655151367188,208.27716064453125,tennis racket,1.0
80.220703125,44.06121826171875,3534.6219094991684,186.24655151367188,208.27716064453125,tennis racket,1.0
80.220703125,44.06121826171875,3534.6219094991684,186.24655151367188,208.27716064453125,tennis racket,1.0
79.55865478515625,46.69061279296875,3714.642344903201,335.3865966796875,358.7319030761719,tennis racket,1.0
79.55865478515625,46.69061279296875,3714.642344903201,335.3865966796875,358.7319030761719,tennis racket,1.0
79.55865478515625,46.69061279296875,3714.642344903201,335.3865966796875,358.7319030761719,tennis racket,1.0
79.41552734375,43.32623291015625,3440.775634378195,315.0941772460937,336.7572937011719,tennis racket,1.0
79.41552734375,43.32623291015625,3440.775634378195,315.0941772460937,336.7572937011719,tennis racket,1.0
79.41552734375,43.32623291015625,3440.775634378195,315.0941772460937,336.7572937011719,tennis racket,1.0
67.4791259765625,40.62005615234375,2741.0058862790465,204.1861572265625,224.4961853027344,tennis racket,1.19
62.23118591308594,31.690673828125,1972.1482147090137,333.92352294921875,349.76885986328125,tennis racket,1.21
62.5235595703125,31.60699462890625,1976.1818115189672,142.396484375,158.19998168945312,tennis racket,1.28
61.4595947265625,33.839599609375,2079.76807770133,402.4329223632813,419.3527221679688,tennis racket,1.29
67.469970703125,36.1043701171875,2435.9607940614223,341.8602294921875,359.91241455078125,tennis racket,1.2
67.469970703125,36.1043701171875,2435.9607940614223,341.8602294921875,359.91241455078125,tennis racket,1.2
67.469970703125,36.1043701171875,2435.9607940614223,341.8602294921875,359.91241455078125,tennis racket,1.2
67.29348754882812,36.8883056640625,2482.342737901956,208.4784240722656,226.92257690429688,tennis racket,1.2
67.29348754882812,36.8883056640625,2482.342737901956,208.4784240722656,226.92257690429688,tennis racket,1.2
67.29348754882812,36.8883056640625,2482.342737901956,208.4784240722656,226.92257690429688,tennis racket,1.2
67.7427978515625,36.2857666015625,2458.0993517786264,313.34796142578125,331.4908447265625,tennis racket,1.2
67.7427978515625,36.2857666015625,2458.0993517786264,313.34796142578125,331.4908447265625,tennis racket,1.2
67.7427978515625,36.2857666015625,2458.0993517786264,313.34796142578125,331.4908447265625,tennis racket,1.2
65.2349853515625,38.63336181640625,2520.246792174876,293.9848327636719,313.301513671875,tennis racket,1.2
65.2349853515625,38.63336181640625,2520.246792174876,293.9848327636719,313.301513671875,tennis racket,1.2
65.2349853515625,38.63336181640625,2520.246792174876,293.9848327636719,313.301513671875,tennis racket,1.2
53.6072998046875,30.491668701171875,1634.576025608927,251.61952209472656,266.8653564453125,tennis racket,1.44
53.0054931640625,30.49365234375,1616.331080853939,353.020263671875,368.26708984375,tennis racket,1.5
53.0054931640625,30.49365234375,1616.331080853939,353.020263671875,368.26708984375,tennis racket,1.5
53.0054931640625,30.49365234375,1616.331080853939,353.020263671875,368.26708984375,tennis racket,1.5
30.9639892578125,17.82769775390625,552.0166417434812,149.9189453125,158.83279418945312,kite,2.64
57.79953002929688,44.83273315429688,2591.310906247236,222.34751892089844,244.76388549804688,kite,2.76
30.99822998046875,17.28485107421875,535.7997887767851,255.87335205078125,264.5157775878906,kite,2.98
29.23284912109375,17.496490478515625,511.4722663071007,184.6319580078125,193.3802032470703,kite,2.98
26.2266845703125,16.004180908203125,419.7366044856608,233.5765838623047,241.57867431640625,kite,3.02
25.98577880859375,16.063339233398438,417.4183802464977,258.203369140625,266.2350387573242,kite,3.14
25.9852294921875,15.7935791015625,410.399777457118,242.1201171875,250.01690673828125,kite,3.17
26.24755859375,16.0067138671875,420.13716012239456,401.9822387695313,409.985595703125,kite,3.24
25.50244140625,15.8427734375,404.0294013023377,295.9542236328125,303.8756103515625,kite,3.41
25.4879150390625,15.30615234375,390.12191051244736,199.60513305664065,207.2582092285156,kite,3.43
25.41015625,15.3106689453125,389.0464901924133,256.4842529296875,264.1395874023437,kite,3.46
25.40338134765625,17.30645751953125,439.6425401456654,339.95867919921875,348.6119079589844,kite,3.48
20.7745361328125,13.1217041015625,272.59731598198414,388.675048828125,395.2359008789063,kite,3.78
21.26513671875,16.16448974609375,343.74008443951607,141.44593811035156,149.52818298339844,kite,3.82
